intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,lineage
15650000,0.06582267833109018,0.00668032611943484,0.06582267833109018,0.025959597328166707,1.2242811501597444,1.0,0.5787931237152174,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCF_000003025.6 pig (Sus scrofa),2edac3821d65091319e98478f22e942c,0.00668032611943484,15650000,0,222110000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.9480492372114512,0.9064606874724865,0.9272549623419688,0.9480492372114512,False,1916,1916,73807,Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa;unclassified Sus scrofa subspecies/strain
100000,0.0004205921938088829,0.03614457831325301,0.0003785329744279946,0.00013548850380045254,1.1111111111111112,1.0,0.3142696805273545,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_945827465.1 uncultured Prevotellaceae bacterium,9eedd09f3a6f79a7f1c55a2756c3f111,0.040160642570281124,90000,225,122260000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8586203949931513,0.9389090868310005,0.8987647409120759,0.9389090868310005,False,10,47662,73807,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA6382;s__UBA6382 sp945827465
770000,0.0032385598923283985,0.029605263157894735,0.0003785329744279946,0.00012193965342040727,1.0,1.0,0.0,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCF_001244995.1 Intestinimonas massiliensis (ex Afouda et al. 2020),359c412ca96372e2a534a765a62ac8a7,0.2532894736842105,90000,226,122170000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8936827418500697,0.9734333439332499,0.9335580428916598,0.9734333439332499,False,9,47671,73807,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Intestinimonas;s__Intestinimonas massiliensis
90000,0.0003785329744279946,0.030201342281879196,0.0003785329744279946,0.00016258620456054303,1.3333333333333333,1.0,0.4714045207910317,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_034113365.1 Candidatus Spyradocola sp.,022460d0abe530b4e1db9766988bfb5c,0.030201342281879196,90000,227,122080000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8568484085867073,0.9336768547231716,0.8952626316549395,0.9336768547231716,False,12,47683,73807,d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__UBA1750;g__Spyradocola;s__Spyradocola sp034113365
100000,0.0004205921938088829,0.022900763358778626,0.0003785329744279946,0.00014903735418049779,1.2222222222222223,1.0,0.41573970964154905,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCF_019734195.1 Clostridium sp. K13,e7e3dd7907ce736483384ed465cc44e1,0.02544529262086514,90000,228,121990000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8586203949931513,0.9305450451177151,0.8945827200554333,0.9305450451177151,False,11,47694,73807,d__Bacteria;p__Bacillota;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium sp900766315
90000,0.0003785329744279946,0.036734693877551024,0.0003785329744279946,0.00016258620456054303,1.3333333333333333,1.0,0.4714045207910317,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCF_034099525.1 Schaalia hyovaginalis,21cc8265cac3462d8ef25c6a79dec56e,0.036734693877551024,90000,229,121900000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8568484085867073,0.9372689796602055,0.8970586941234564,0.9372689796602055,False,12,47706,73807,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Actinomycetaceae;g__Pauljensenia;s__Pauljensenia hyovaginalis
90000,0.0003785329744279946,0.06870229007633588,0.0003785329744279946,0.00012193965342040727,1.0,1.0,0.0,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_905210335.1 uncultured Clostridium sp.,167ebb7bc43f39cb1ce8e9dacb10fb6c,0.06870229007633588,90000,230,121810000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8568484085867073,0.9488455256660423,0.9028469671263748,0.9488455256660423,False,9,47715,73807,d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__CAG-1000;s__CAG-1000 sp000436975
1360000,0.005720053835800807,0.029801324503311258,0.0003785329744279946,0.0002709770076009051,2.2222222222222223,1.0,1.872477727372524,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCF_945948365.1 Subdoligranulum variabile,48fb98e90d533b6cb4cbce845c371dcb,0.4503311258278146,90000,231,121720000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.903706598345413,0.9844791190616108,0.9440928587035119,0.9844791190616108,False,20,47735,73807,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger sp900545545
1660000,0.006981830417227456,0.016483516483516484,0.0003785329744279946,0.0001761350549405883,1.4444444444444444,1.0,0.6849348892187752,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCF_023014245.1 Escherichia coli,99dedfd8260c2f760e249600fbd4107e,0.304029304029304,90000,232,121630000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.9072456366392195,0.9769246931853777,0.9420851649122985,0.9769246931853777,False,13,47748,73807,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli
1330000,0.005593876177658143,0.04945054945054945,0.0003785329744279946,0.0013684338883845706,11.222222222222221,8.0,10.14098151920412,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCF_937976225.1 uncultured Mogibacterium sp.,b031d4f8609c2caf58fb0f66d2f98fa1,0.7307692307692307,90000,233,121540000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.9033114326063949,0.9938687252373489,0.948590078921872,0.9938687252373489,False,101,47849,73807,d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Mogibacterium_A;s__Mogibacterium_A kristiansenii
550000,0.002313257065948856,0.04128440366972477,0.0003785329744279946,0.00014903735418049779,1.2222222222222223,1.0,0.628539361054709,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_958436345.1 uncultured Eubacteriales bacterium,49c226f0c28ac962974f59dc582b7b46,0.25229357798165136,90000,234,121450000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8878060815101431,0.9733581520127794,0.9305821167614612,0.9733581520127794,False,11,47860,73807,d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__CAG-138;g__SFEL01;s__SFEL01 sp004557245
710000,0.002986204576043069,0.047872340425531915,0.0003785329744279946,0.0001761350549405883,1.4444444444444444,1.0,0.9558139185602919,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_022770025.1 Clostridiales bacterium,c62711b5cb45dcf7ef1f30530a5ceb03,0.3776595744680851,90000,235,121360000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8922622934829543,0.9810877496514309,0.9366750215671926,0.9810877496514309,False,13,47873,73807,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp004555655
510000,0.002145020188425303,0.031141868512110725,0.0003785329744279946,0.00018968390532063354,1.5555555555555556,1.0,0.8314794192830981,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCF_012843915.1 Corynebacterium xerosis,70038dfd801d788ed40c6d6ebe9009a7,0.17647058823529413,90000,236,121270000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8864926214316614,0.9665601132730474,0.9265263673523544,0.9665601132730474,False,14,47887,73807,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium xerosis
450000,0.0018926648721399732,0.03879310344827586,0.0003785329744279946,0.00016258620456054303,1.3333333333333333,1.0,0.6666666666666666,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_959596805.1 uncultured Ruminococcus sp.,2a429c81a3da8a047d2269c53c6526f3,0.1939655172413793,90000,237,121180000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8843196771020417,0.9683532495855005,0.9263364633437712,0.9683532495855005,False,12,47899,73807,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__CAG-177 sp003514385
780000,0.0032806191117092866,0.036734693877551024,0.0003785329744279946,0.0001761350549405883,1.4444444444444444,1.0,0.6849348892187752,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_022779515.1 Romboutsia timonensis,58bd57736ad9ddd9a577b7ed78a97d33,0.3183673469387755,90000,238,121090000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8939088792838513,0.9778078068412379,0.9358583430625447,0.9778078068412379,False,13,47912,73807,d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Romboutsia;s__Romboutsia timonensis
760000,0.00319650067294751,0.04568527918781726,0.0003785329744279946,0.0002574281572208598,2.111111111111111,2.0,1.0999438818457405,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_945949895.1 Actinomyces denticolens,84ff3a3ba6731a6ffc1def975550ede3,0.38578680203045684,90000,239,121000000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8934537066216529,0.9814974238563862,0.9374755652390195,0.9814974238563862,False,19,47931,73807,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces denticolens
410000,0.00172442799461642,0.020833333333333332,0.0003785329744279946,0.00013548850380045254,1.1111111111111112,1.0,0.3142696805273545,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_037273415.1 Butyricimonas virosa,21432f86e8df214d44c422c9882d25c3,0.09490740740740741,90000,240,120910000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8827069985223139,0.9548761827652915,0.9187915906438027,0.9548761827652915,False,10,47941,73807,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Butyricimonas;s__Butyricimonas virosa
90000,0.0003785329744279946,0.03146853146853147,0.0003785329744279946,0.00014903735418049779,1.2222222222222223,1.0,0.41573970964154905,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_945932465.1 uncultured Planctomycetaceae bacterium,f8206ae5387df0f815f8101238699b51,0.03146853146853147,90000,241,120820000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8568484085867073,0.9344296223938844,0.8956390154902958,0.9344296223938844,False,11,47952,73807,d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Thermoguttaceae;g__RUG369;s__RUG369 sp004556055
90000,0.0003785329744279946,0.04918032786885246,0.0003785329744279946,0.0001761350549405883,1.4444444444444444,1.0,0.6849348892187752,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_945836575.1 uncultured Bacteroidales bacterium,80c293a9dc81e56bf99af9ae92224be8,0.04918032786885246,90000,242,120730000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8568484085867073,0.9426464826670732,0.8997474456268902,0.9426464826670732,False,13,47965,73807,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Alloprevotella;s__Alloprevotella sp022772475
90000,0.0003785329744279946,0.019955654101995565,0.0003785329744279946,0.00014903735418049779,1.2222222222222223,1.0,0.628539361054709,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_959604665.1 uncultured Lentisphaeria bacterium,89e299ac0d2b5076f1454abbdcda8bef,0.019955654101995565,90000,243,120640000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8568484085867073,0.9261214864399483,0.8914849475133277,0.9261214864399483,False,11,47976,73807,d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__UBA1829;g__UBA11452;s__UBA11452 sp003526375
80000,0.00033647375504710633,0.03225806451612903,0.00033647375504710633,0.00012193965342040727,1.125,1.0,0.33071891388307384,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_944325195.1 uncultured Desulfovibrionaceae bacterium,8c85fb524f81ebac025515d4d7953352,0.03225806451612903,80000,244,120560000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8548718250993794,0.9348837561077591,0.8948777906035692,0.9348837561077591,False,9,47985,73807,d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__RGIG1962;s__RGIG1962 sp944325195
280000,0.0011776581426648722,0.021164021164021163,0.00033647375504710633,0.0001761350549405883,1.625,1.0,0.8569568250501305,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCF_040096555.1 Coprococcus intestinihominis,7d9b032e6aa7610250e06a22e5ea3442,0.07407407407407407,80000,245,120480000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8761309142914978,0.9502471872885216,0.9131890507900098,0.9502471872885216,False,13,47998,73807,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus_A;s__Coprococcus_A intestinihominis
490000,0.002060901749663526,0.020100502512562814,0.00033647375504710633,0.0002303304564607693,2.125,1.5,1.2686114456365274,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCF_003463065.1 Blautia sp. OF03-15BH,7ed18b93ad359d08b1a4bf3e145b354c,0.12311557788944724,80000,246,120400000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8857975130372843,0.9597607830021647,0.9227791480197245,0.9597607830021647,False,17,48015,73807,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Limivivens;s__Limivivens sp900066135
80000,0.00033647375504710633,0.03980099502487562,0.00033647375504710633,0.00012193965342040727,1.125,1.0,0.33071891388307384,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_945873765.1 uncultured Clostridia bacterium,a79e4a7946a920b8d158e9d4dcb0a55a,0.03980099502487562,80000,247,120320000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8548718250993794,0.9387434932833428,0.8968076591913612,0.9387434932833428,False,9,48024,73807,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Apopatocola;s__Apopatocola sp004557735
340000,0.0014300134589502018,0.03305785123966942,0.00033647375504710633,0.00016258620456054303,1.5,1.0,0.7071067811865476,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCF_028308535.1 Lactobacillus amylovorus,e66c7845c68ecf21d7df5ea9bc3f7692,0.14049586776859505,80000,248,120240000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8794726847429641,0.9622491156019376,0.9208609001724508,0.9622491156019376,False,12,48036,73807,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus amylovorus
270000,0.0011355989232839838,0.03278688524590164,0.00033647375504710633,0.00016258620456054303,1.5,1.0,1.3228756555322954,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCF_022783265.1 Dysosmobacter sp.,3f1a8934721dcf439f9b06f3d954d780,0.11065573770491803,80000,249,120160000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8755063758700702,0.9577549184566542,0.9166306471633622,0.9577549184566542,False,12,48048,73807,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Oscillibacter;s__Oscillibacter segnis
1360000,0.005720053835800807,0.015065913370998116,0.00033647375504710633,0.0002709770076009051,2.5,1.0,2.179449471770337,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_034122525.1 Parabacteroides distasonis,caf2805db400b6a949ca8b5a475d58ab,0.256120527306968,80000,250,120080000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.903706598345413,0.9736455210113713,0.9386760596783921,0.9736455210113713,False,20,48068,73807,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis
80000,0.00033647375504710633,0.0326530612244898,0.00033647375504710633,0.00012193965342040727,1.125,1.0,0.33071891388307384,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_028720525.1 Oscillospiraceae bacterium,48d9eddb59bb480c646c99e0c1920e33,0.0326530612244898,80000,251,120000000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8548718250993794,0.9351068814759577,0.8949893532876685,0.9351068814759577,False,9,48077,73807,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__JAGTTR01;s__JAGTTR01 sp022763925
2650000,0.011145693135935397,0.016194331983805668,0.00033647375504710633,0.00018968390532063354,1.75,1.0,1.3919410907075054,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCF_021650625.1 Escherichia coli,ef85a9b1c96c7bd41f381d47cb71516e,0.5364372469635628,80000,252,119920000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.915604633927216,0.987862386061656,0.951733509994436,0.987862386061656,False,14,48091,73807,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli
90000,0.0003785329744279946,0.0321285140562249,0.00033647375504710633,0.00013548850380045254,1.25,1.0,0.4330127018922193,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_945927555.1 uncultured Bacteroidales bacterium,c01c23cf402ded3da2c3febf03e6c460,0.03614457831325301,80000,253,119840000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8568484085867073,0.9369714038357525,0.8969099062112299,0.9369714038357525,False,10,48101,73807,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__SFTJ01;s__SFTJ01 sp905210415
1820000,0.007654777927321669,0.019704433497536946,0.00033647375504710633,0.0002303304564607693,2.125,2.0,1.165922381636102,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_004562915.1 bacterium,8fae2f9a50aa8bb1ce12310d21daa163,0.4482758620689655,80000,254,119760000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.9088840504470772,0.9843908221766536,0.9466374363118655,0.9843908221766536,False,17,48118,73807,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Oliverpabstia;s__Oliverpabstia sp004562915
210000,0.0008832436069986541,0.05194805194805195,0.00033647375504710633,0.00013548850380045254,1.25,1.0,0.4330127018922193,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_945910585.1 uncultured Clostridia bacterium,05b1c20ea8590548ba5d2adf981a225d,0.13636363636363635,80000,255,119680000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8712027257625289,0.961686025766274,0.9164443757644014,0.961686025766274,False,10,48128,73807,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Angelakisella;s__Angelakisella sp004557855
1430000,0.006014468371467026,0.04819277108433735,0.00033647375504710633,0.0005013074640616744,4.625,4.0,3.7059917700933984,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_034182505.1 Lentihominibacter sp.,a1f4e6ee5d9bad24d73ab65cb5d43d7d,0.8614457831325302,80000,256,119600000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.9045963851830625,0.9970798961723631,0.9508381406777129,0.9970798961723631,False,37,48165,73807,d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Lentihominibacter;s__Lentihominibacter sp022775805
80000,0.00033647375504710633,0.045454545454545456,0.00033647375504710633,0.0001761350549405883,1.625,1.5,0.6959705453537527,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_946061655.1 uncultured Clostridia bacterium,c4c9fe65482581d6db5609729d82ee9f,0.045454545454545456,80000,257,119520000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8548718250993794,0.9411914789529711,0.8980316520261753,0.9411914789529711,False,13,48178,73807,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Hominicoprocola;s__Hominicoprocola sp900317525
480000,0.002018842530282638,0.024844720496894408,0.00033647375504710633,0.00010839080304036203,1.0,1.0,0.0,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCF_937949575.1 uncultured Prevotella sp.,b915f0c5edb063c3236bde0e6ff407e8,0.14906832298136646,80000,258,119440000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8854394577107502,0.9633672315348728,0.9244033446228115,0.9633672315348728,False,8,48186,73807,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp905193385
1510000,0.006350942126514132,0.026490066225165563,0.00033647375504710633,0.0003387212595011313,3.125,2.5,2.0879116360612584,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCF_902166365.1 Enterococcus faecalis,3668386e73d361b59ee96813cc6e0834,0.5,80000,259,119360000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.9055624279235923,0.9865008210958766,0.9460316245097344,0.9865008210958766,False,25,48211,73807,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus faecalis
700000,0.0029441453566621803,0.03305785123966942,0.00033647375504710633,0.00014903735418049779,1.375,1.0,0.6959705453537527,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_945868615.1 uncultured Veillonellaceae bacterium,7bf2fef4e88981e9e203ca5c1ab9e79d,0.2892561983471074,80000,260,119280000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8920141629918104,0.975971004368523,0.9339925836801667,0.975971004368523,False,11,48222,73807,d__Bacteria;p__Bacillota;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Anaerovibrio;s__Anaerovibrio sp900548165
